-30.607471,-22.116886,23.011875,3.0516882,-21.84698,36.864223,4.1939516,0.93662745,-25.561647,-31.028185,-31.687632,-10.730787,-25.127823,-61.434937,12.222693,-43.88078,-32.97079,-25.867271,4.510469,-44.648567
-18.43797,-19.674528,8.782369,-15.16802,-11.574888,6.430447,-7.8252625,-26.268509,-13.095392,14.13445,-5.471206,14.490081,-26.092043,-31.552849,-17.213217,37.527817,-41.269108,30.72949,-8.159639,-23.859205
16.05703,-2.1332183,1.6927388,-3.3783293,-17.954735,22.875402,-16.752636,-17.39109,1.4465035,-14.276295,-1.4676311,-1.360767,0.6699107,-8.778787,3.8100574,2.9773812,-10.801758,-17.179348,-28.89938,-2.7481804
-10.851439,11.301157,-32.317665,-19.411625,15.073258,-13.179582,16.551132,9.75162,-0.58483404,-29.972094,-18.615042,-19.199236,-13.766569,-23.364754,-30.44058,-12.589048,-17.616158,-7.147412,-26.43214,30.635672
-30.32376,1.0760674,-4.77492,-3.1929164,-14.128715,0.75835437,47.177185,1.5177168,-30.097303,-29.14543,-12.947559,-11.3914385,4.6643167,-31.43624,-18.806746,-18.672224,14.827442,-15.125973,-18.525568,-22.69044
1.70962,-47.9788,4.810686,17.77534,-16.074684,12.178377,-12.583162,-18.254368,-36.496666,-2.422028,-14.453929,-32.71441,7.872692,16.747887,-31.43606,-13.458853,-7.2875953,21.93056,-4.312847,-27.824684
18.82129,-6.751326,-8.268916,-12.866242,10.03071,-19.84658,-16.166986,37.424095,-9.180963,-35.56512,-33.767574,-4.088441,18.73608,-19.11093,-20.213062,-33.632378,-22.678356,-10.79698,-32.80304,-28.389683
12.186649,-25.291252,-7.665856,36.536705,-32.601265,-16.901644,-36.43106,-15.349238,-42.54444,-6.017245,-28.161968,-15.93461,-2.3134215,-26.247467,-29.676783,-18.932243,-23.885838,-14.249567,-0.11820267,-21.734167
-18.31885,-0.1961576,1.5421578,-40.244083,43.43288,-23.689577,22.834187,-1.3364096,-19.712425,35.918,-12.435849,-24.523317,-15.293468,-3.7258074,-27.950941,-27.84781,-35.51866,-1.0628861,-50.088497,-45.45382
-6.047715,-14.4803505,-19.333187,1.2266214,-17.374224,-21.60755,-18.1866,30.851261,27.141632,-21.865398,-17.907242,-12.528509,-0.8260052,-33.39523,-13.428381,-20.001247,-21.558043,-10.772219,-11.215272,16.480164
-13.483341,-12.188897,-3.3602016,0.37736008,-6.6371803,-9.264341,-5.9921417,-19.094936,-27.945204,-8.785032,-19.451147,-25.508972,8.48937,-2.0181928,-22.066076,3.015392,-11.494836,-14.285887,-38.01911,-25.526989
5.757192,-9.731064,-26.086426,-37.435444,9.4862585,15.938963,-16.06646,-34.682667,-38.508606,-6.0694447,32.6165,-9.134923,12.145652,-37.62367,24.130417,-12.643109,-38.79749,-28.852217,-23.149971,-26.50734
-30.014214,-35.608395,26.460957,-17.19099,-28.275988,-7.0273995,-31.951555,-22.018702,-31.559542,-16.649204,28.835567,-11.626428,-15.721393,-17.149729,1.2882034,-11.562369,8.196178,-15.037378,-21.458202,16.88359
-41.132027,-22.312468,-47.635567,-3.501564,-49.58573,-27.334728,8.426842,0.40002024,-1.8601402,-5.6224184,-30.154324,-29.275105,20.20591,-19.73585,33.103848,-34.49945,-29.795912,-25.65084,-35.314526,17.554102
21.49605,-36.668045,-10.112313,5.958927,-4.153271,11.432016,-6.8871484,18.871672,3.0585523,-2.4547894,9.666256,-6.7232833,-18.41348,-7.1153874,-13.252373,-29.190842,0.5495603,-26.339289,-1.9548229,-5.550997
4.344947,47.989613,-16.213902,-13.274971,-47.417408,-4.8587794,-8.514338,-40.83472,-31.432308,-31.341711,-1.5797886,-49.010345,14.874686,41.740925,-38.412666,-31.47384,3.2472067,-8.461061,-3.668847,-21.081493
-27.602444,19.2289,-19.033386,27.53457,-0.58872145,-1.8086786,-27.804636,-5.528231,10.992014,-13.864712,-13.373057,-9.998766,17.488068,5.441338,-14.0560465,-52.638954,-39.21952,-24.528784,-4.8775334,-50.81374
46.94058,-17.40439,5.424115,6.4640107,13.784278,-12.8743,-16.317518,-25.35756,-11.757439,7.833391,-15.161116,-4.779393,-10.653445,-36.31086,-34.043507,-21.156643,2.2934577,-23.733805,-8.444993,-36.2787
-25.37164,9.4317045,-25.283049,-8.718425,-40.93853,-15.382117,-1.5832815,-24.198994,-38.090786,-43.10416,-17.697493,47.527084,1.2416518,-58.86033,-42.628967,-17.523104,38.77309,-22.797882,-8.826971,9.282446
-6.95475,-36.59624,20.237856,-20.125463,-28.42144,-13.8489275,-13.951927,-10.204913,-47.119404,-22.259655,-17.718794,-16.369377,8.535988,-47.88996,-14.398374,20.865805,-28.32535,-29.273914,-19.073189,30.775293
